Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,300.04998779296875,303.3999938964844,297.6499938964844,300.04998779296875,300.04998779296875,16001898
2021-08-09,300.75,304.20001220703125,296.04998779296875,298.1000061035156,298.1000061035156,16985859
2021-08-10,297.8999938964844,300.20001220703125,291.0,294.20001220703125,294.20001220703125,15173990
2021-08-11,295.29998779296875,297.79998779296875,286.45001220703125,295.45001220703125,295.45001220703125,20802022
2021-08-12,297.29998779296875,307.3999938964844,297.29998779296875,306.0,306.0,33652880
2021-08-13,308.79998779296875,311.5,303.04998779296875,307.25,307.25,34922863
2021-08-16,305.95001220703125,307.8500061035156,303.04998779296875,303.70001220703125,303.70001220703125,14348786
2021-08-17,302.79998779296875,302.79998779296875,292.79998779296875,297.70001220703125,297.70001220703125,25539214
2021-08-18,296.8999938964844,297.75,292.6000061035156,293.3500061035156,293.3500061035156,18004320
2021-08-20,289.5,290.70001220703125,281.0,283.1000061035156,283.1000061035156,32578752
2021-08-23,287.20001220703125,288.29998779296875,275.0,276.95001220703125,276.95001220703125,24498294
2021-08-24,278.5,281.5,268.45001220703125,279.79998779296875,279.79998779296875,37589121
2021-08-25,282.79998779296875,289.20001220703125,282.45001220703125,284.3999938964844,284.3999938964844,31538128
2021-08-26,284.8500061035156,287.3500061035156,281.6499938964844,284.29998779296875,284.29998779296875,17864053
2021-08-27,282.8999938964844,286.79998779296875,281.70001220703125,285.75,285.75,13477390
2021-08-30,290.1000061035156,293.5,289.8999938964844,291.95001220703125,291.95001220703125,17217097
2021-08-31,291.75,291.95001220703125,286.1000061035156,287.29998779296875,287.29998779296875,36951003
2021-09-01,289.0,297.3999938964844,287.29998779296875,295.25,295.25,33103168
2021-09-02,295.25,296.29998779296875,291.70001220703125,293.1499938964844,293.1499938964844,14907001
2021-09-03,292.5,296.45001220703125,292.0,295.54998779296875,295.54998779296875,16594135
2021-09-06,297.5,298.95001220703125,296.0,297.45001220703125,297.45001220703125,16622865
2021-09-07,297.3500061035156,297.79998779296875,290.8999938964844,294.6000061035156,294.6000061035156,14325904
2021-09-08,293.5,298.79998779296875,291.6000061035156,295.25,295.25,14920479
2021-09-09,294.0,303.5,293.54998779296875,298.95001220703125,298.95001220703125,34020970
2021-09-13,299.0,302.0,295.5,301.20001220703125,301.20001220703125,16339860
2021-09-14,302.25,307.20001220703125,302.20001220703125,306.1000061035156,306.1000061035156,23234649
2021-09-15,306.1000061035156,313.0,306.1000061035156,311.95001220703125,311.95001220703125,26808872
2021-09-16,313.3999938964844,315.0,307.6499938964844,311.6499938964844,311.6499938964844,26249369
2021-09-17,312.0,315.3500061035156,306.0,308.6000061035156,308.6000061035156,24972069
2021-09-20,304.8999938964844,310.25,297.29998779296875,298.95001220703125,298.95001220703125,19632688
2021-09-21,298.6000061035156,302.70001220703125,293.1000061035156,301.95001220703125,301.95001220703125,19439330
2021-09-22,303.1499938964844,313.79998779296875,303.0,310.1000061035156,310.1000061035156,29545253
2021-09-23,313.20001220703125,324.0,313.20001220703125,321.5,321.5,52701665
2021-09-24,325.1000061035156,326.95001220703125,316.04998779296875,317.95001220703125,317.95001220703125,28901243
2021-09-27,323.1499938964844,333.6000061035156,323.1499938964844,331.6499938964844,331.6499938964844,56305136
2021-09-28,334.0,336.0,324.5,329.29998779296875,329.29998779296875,28497009
2021-09-29,325.0,333.0,324.0,330.25,330.25,19740150
2021-09-30,331.25,337.8999938964844,329.1000061035156,333.3500061035156,333.3500061035156,30268517
2021-10-01,332.6499938964844,337.29998779296875,325.70001220703125,333.29998779296875,333.29998779296875,29877695
2021-10-04,336.79998779296875,343.25,335.1499938964844,342.0,342.0,29553072
2021-10-05,340.45001220703125,351.5,338.8500061035156,344.95001220703125,344.95001220703125,31861985
2021-10-06,347.0,348.70001220703125,335.0,336.04998779296875,336.04998779296875,25272592
2021-10-07,341.1000061035156,383.0,339.25,376.5,376.5,163238084
2021-10-08,385.8999938964844,397.54998779296875,380.0,382.95001220703125,382.95001220703125,93728117
2021-10-11,390.1499938964844,420.8999938964844,388.0,415.75,415.75,113404983
2021-10-12,423.0,435.70001220703125,413.6000061035156,420.8500061035156,420.8500061035156,97349265
2021-10-13,462.8999938964844,523.8499755859375,462.8999938964844,506.8999938964844,506.8999938964844,197949387
2021-10-14,530.0,530.0,492.0,497.6000061035156,497.6000061035156,103630901
2021-10-18,507.0,525.0,503.6000061035156,509.6000061035156,509.6000061035156,72322623
2021-10-19,512.4500122070312,517.4000244140625,476.04998779296875,481.8999938964844,481.8999938964844,57428637
2021-10-20,481.79998779296875,497.0,471.25,486.8999938964844,486.8999938964844,55444814
2021-10-21,491.75,510.3999938964844,485.75,508.0,508.0,52608672
2021-10-22,509.8999938964844,510.70001220703125,487.3999938964844,490.8999938964844,490.8999938964844,42742785
2021-10-25,493.8999938964844,496.0,473.25,479.8999938964844,479.8999938964844,33107841
2021-10-26,483.5,510.0,483.25,508.6499938964844,508.6499938964844,58027770
2021-10-27,505.75,506.54998779296875,496.0,497.8999938964844,497.8999938964844,30361263
2021-10-28,493.8999938964844,493.8999938964844,478.54998779296875,481.04998779296875,481.04998779296875,25182748
2021-10-29,482.0,491.6000061035156,467.70001220703125,483.70001220703125,483.70001220703125,31054342
2021-11-01,486.45001220703125,489.70001220703125,469.79998779296875,485.70001220703125,485.70001220703125,34315690
2021-11-02,506.5,510.0,486.5,487.8500061035156,487.8500061035156,51580720
2021-11-03,483.79998779296875,495.0,481.6000061035156,484.8999938964844,484.8999938964844,22950198
2021-11-04,489.79998779296875,493.54998779296875,488.0,489.70001220703125,489.70001220703125,5531940
2021-11-08,493.8999938964844,504.8500061035156,490.25,501.3999938964844,501.3999938964844,31736426
2021-11-09,505.0,520.6500244140625,503.5,509.6499938964844,509.6499938964844,50458762
2021-11-10,506.25,515.9500122070312,500.20001220703125,510.75,510.75,26615777
2021-11-11,510.0,519.0,501.0,503.45001220703125,503.45001220703125,29256213
2021-11-12,506.95001220703125,509.54998779296875,497.3500061035156,507.04998779296875,507.04998779296875,20731808
2021-11-15,506.25,514.9000244140625,504.5,505.45001220703125,505.45001220703125,18014977
2021-11-16,506.8999938964844,526.8499755859375,506.20001220703125,519.0499877929688,519.0499877929688,55897781
2021-11-17,520.25,536.7000122070312,520.25,530.1500244140625,530.1500244140625,48463415
2021-11-18,531.4500122070312,534.2000122070312,501.29998779296875,509.70001220703125,509.70001220703125,47197742
2021-11-22,512.25,512.25,478.3999938964844,486.1000061035156,486.1000061035156,40044849
2021-11-23,484.3999938964844,499.3500061035156,477.0,495.5,495.5,27553684
2021-11-24,499.0,501.79998779296875,485.29998779296875,488.6499938964844,488.6499938964844,20915837
2021-11-25,490.79998779296875,495.1499938964844,486.5,492.75,492.75,15336539
2021-11-26,486.0,486.75,458.0,460.20001220703125,460.20001220703125,51787989
2021-11-29,457.0,470.75,443.1000061035156,461.45001220703125,461.45001220703125,42819150
2021-11-30,466.54998779296875,478.0,455.6499938964844,458.6000061035156,458.6000061035156,35471800
2021-12-01,467.8500061035156,478.3999938964844,463.54998779296875,475.25,475.25,28256188
2021-12-02,479.3999938964844,480.45001220703125,471.70001220703125,479.1000061035156,479.1000061035156,21012008
2021-12-03,480.0,484.70001220703125,477.29998779296875,480.1000061035156,480.1000061035156,20948900
2021-12-06,480.1000061035156,480.8999938964844,466.0,467.20001220703125,467.20001220703125,17473075
2021-12-07,476.8500061035156,484.8999938964844,471.0,481.79998779296875,481.79998779296875,21280797
2021-12-08,484.5,495.95001220703125,483.5,493.8999938964844,493.8999938964844,20581817
2021-12-09,498.0,498.5,489.54998779296875,493.95001220703125,493.95001220703125,16951593
2021-12-10,487.75,496.79998779296875,486.54998779296875,494.45001220703125,494.45001220703125,14567815
2021-12-13,499.45001220703125,506.3999938964844,494.20001220703125,495.3500061035156,495.3500061035156,21921272
2021-12-14,491.95001220703125,491.95001220703125,483.29998779296875,489.3999938964844,489.3999938964844,17722547
2021-12-15,487.79998779296875,497.70001220703125,487.25,491.6499938964844,491.6499938964844,16263723
2021-12-16,495.0,496.5,487.3999938964844,491.95001220703125,491.95001220703125,13581352
2021-12-17,488.0,488.8500061035156,468.20001220703125,470.20001220703125,470.20001220703125,27341178
2021-12-20,459.8999938964844,460.0,440.0,447.04998779296875,447.04998779296875,33007516
2021-12-21,452.1000061035156,460.8999938964844,449.8500061035156,453.6000061035156,453.6000061035156,18838054
2021-12-22,458.1499938964844,472.1499938964844,458.1499938964844,470.5,470.5,22730750
2021-12-23,476.0,478.0,470.95001220703125,472.3500061035156,472.3500061035156,12116814
2021-12-24,474.8999938964844,474.8999938964844,460.0,467.6000061035156,467.6000061035156,15487368
2021-12-27,465.70001220703125,472.45001220703125,460.1000061035156,471.1499938964844,471.1499938964844,12557565
2021-12-28,475.20001220703125,482.79998779296875,472.6499938964844,480.20001220703125,480.20001220703125,22860916
2021-12-29,478.75,481.6000061035156,474.25,476.0,476.0,10263884
2021-12-30,472.54998779296875,476.3999938964844,468.6000061035156,470.3999938964844,470.3999938964844,11923961
2021-12-31,472.70001220703125,483.6000061035156,471.8500061035156,482.3999938964844,482.3999938964844,15541446
2022-01-03,493.5,500.8500061035156,492.0,497.6000061035156,497.6000061035156,32748423
2022-01-04,496.79998779296875,499.0,484.04998779296875,489.6000061035156,489.6000061035156,24100985
2022-01-05,486.95001220703125,492.75,483.54998779296875,489.75,489.75,15420105
2022-01-06,481.5,492.95001220703125,477.1000061035156,488.8500061035156,488.8500061035156,16563230
2022-01-07,490.04998779296875,495.5,483.75,490.6000061035156,490.6000061035156,15532165
2022-01-10,493.1000061035156,504.8999938964844,491.29998779296875,503.70001220703125,503.70001220703125,25193771
2022-01-11,503.0,507.8999938964844,498.1499938964844,501.29998779296875,501.29998779296875,16269193
2022-01-12,505.8500061035156,511.8500061035156,503.5,507.25,507.25,16255334
2022-01-13,504.0,513.7999877929688,494.79998779296875,511.95001220703125,511.95001220703125,27572553
2022-01-14,509.0,515.4000244140625,505.6499938964844,509.8999938964844,509.8999938964844,12655602
2022-01-17,514.7999877929688,526.9000244140625,512.0,525.0,525.0,27942414
2022-01-18,527.9000244140625,528.5,507.1499938964844,510.79998779296875,510.79998779296875,19353195
2022-01-19,510.0,522.2000122070312,504.79998779296875,520.8499755859375,520.8499755859375,21799071
2022-01-20,519.9500122070312,523.2000122070312,512.0,515.7000122070312,515.7000122070312,18364451
2022-01-21,510.3999938964844,513.8499755859375,494.25,501.8500061035156,501.8500061035156,17946821
2022-01-24,499.70001220703125,504.29998779296875,473.3500061035156,478.45001220703125,478.45001220703125,25228959
2022-01-25,473.79998779296875,492.5,467.6499938964844,490.54998779296875,490.54998779296875,22565698
2022-01-27,480.75,502.70001220703125,476.6000061035156,494.3999938964844,494.3999938964844,26676094
2022-01-28,500.5,509.3500061035156,495.29998779296875,497.29998779296875,497.29998779296875,21784640
2022-01-31,505.0,520.0,498.20001220703125,517.75,517.75,27306578
2022-02-01,508.0,514.75,493.0,504.29998779296875,504.29998779296875,48030231
2022-02-02,508.6000061035156,514.4500122070312,505.1499938964844,506.3999938964844,506.3999938964844,14311040
2022-02-03,509.1000061035156,514.2999877929688,502.8500061035156,504.5,504.5,15249245
2022-02-04,503.79998779296875,507.79998779296875,499.0,500.6000061035156,500.6000061035156,12663199
2022-02-07,502.8999938964844,504.3500061035156,492.5,494.6000061035156,494.6000061035156,13392910
2022-02-08,498.0,498.5,479.1499938964844,492.75,492.75,23378623
2022-02-09,496.5,503.70001220703125,494.70001220703125,501.25,501.25,12430730
2022-02-10,506.70001220703125,510.5,504.20001220703125,507.45001220703125,507.45001220703125,14537945
2022-02-11,503.25,507.0,497.0,498.8500061035156,498.8500061035156,13534899
2022-02-14,487.0,488.5,468.79998779296875,471.45001220703125,471.45001220703125,22157389
2022-02-15,476.1499938964844,505.5,467.29998779296875,504.0,504.0,30623088
2022-02-16,504.0,507.8999938964844,496.6000061035156,498.45001220703125,498.45001220703125,20176993
2022-02-17,505.8999938964844,511.5,498.29998779296875,499.95001220703125,499.95001220703125,27943077
2022-02-18,498.0,502.6499938964844,491.5,493.1499938964844,493.1499938964844,15476803
2022-02-21,490.1499938964844,500.3999938964844,486.1000061035156,494.45001220703125,494.45001220703125,22592161
2022-02-22,480.54998779296875,486.29998779296875,471.45001220703125,478.25,478.25,27957544
2022-02-23,481.75,485.3999938964844,475.29998779296875,477.0,477.0,17703998
2022-02-24,455.95001220703125,461.54998779296875,405.45001220703125,427.95001220703125,427.95001220703125,57265685
2022-02-25,444.8500061035156,465.70001220703125,441.6000061035156,459.75,459.75,48876182
2022-02-28,445.0,457.3500061035156,440.45001220703125,454.04998779296875,454.04998779296875,34475468
2022-03-02,452.95001220703125,454.25,444.54998779296875,447.6000061035156,447.6000061035156,25791134
2022-03-03,458.5,458.5,435.0,437.1000061035156,437.1000061035156,29599672
2022-03-04,431.8500061035156,431.8500061035156,414.75,417.25,417.25,38765185
2022-03-07,401.75,401.75,387.5,394.0,394.0,44836205
2022-03-08,390.5,395.45001220703125,376.3500061035156,391.75,391.75,55543383
2022-03-09,394.95001220703125,409.25,389.5,405.8999938964844,405.8999938964844,48376222
2022-03-10,427.0,434.95001220703125,414.0,419.6000061035156,419.6000061035156,59776817
2022-03-11,413.6000061035156,421.1499938964844,407.3999938964844,418.1499938964844,418.1499938964844,51510243
2022-03-14,418.75,419.0,404.0,411.70001220703125,411.70001220703125,40721277
2022-03-15,409.8500061035156,424.20001220703125,408.0,413.6499938964844,413.6499938964844,47706136
2022-03-16,427.04998779296875,428.54998779296875,420.70001220703125,424.8999938964844,424.8999938964844,27191170
2022-03-17,432.0,435.70001220703125,429.54998779296875,433.79998779296875,433.79998779296875,26704541
2022-03-21,435.5,436.29998779296875,427.1000061035156,427.95001220703125,427.95001220703125,18270995
2022-03-22,428.1000061035156,441.45001220703125,421.20001220703125,440.3500061035156,440.3500061035156,30441493
2022-03-23,443.5,447.0,434.6000061035156,435.79998779296875,435.79998779296875,25466395
2022-03-24,430.0,435.3999938964844,427.54998779296875,433.20001220703125,433.20001220703125,17109723
2022-03-25,437.0,437.0,427.6499938964844,432.1000061035156,432.1000061035156,15104414
2022-03-28,432.0,434.95001220703125,426.5,432.70001220703125,432.70001220703125,16757901
2022-03-29,436.0,439.3500061035156,431.3999938964844,433.70001220703125,433.70001220703125,18710736
2022-03-30,438.45001220703125,442.5,434.25,435.6499938964844,435.6499938964844,18149488
2022-03-31,436.0,438.29998779296875,432.6000061035156,433.75,433.75,14248045
2022-04-01,434.0,442.25,430.8500061035156,441.1499938964844,441.1499938964844,19380324
2022-04-04,444.3999938964844,449.5,441.29998779296875,446.75,446.75,18657201
2022-04-05,450.0,461.8999938964844,448.29998779296875,458.04998779296875,458.04998779296875,28530470
2022-04-06,455.8999938964844,462.70001220703125,452.6000061035156,456.1499938964844,456.1499938964844,24974477
2022-04-07,456.5,459.1000061035156,448.5,449.5,449.5,19950241
2022-04-08,450.0,456.25,449.70001220703125,452.04998779296875,452.04998779296875,16315704
2022-04-11,457.0,458.8999938964844,451.0,452.04998779296875,452.04998779296875,14339854
2022-04-12,450.79998779296875,450.79998779296875,435.0,438.29998779296875,438.29998779296875,22698696
2022-04-13,441.79998779296875,442.8500061035156,430.1000061035156,431.04998779296875,431.04998779296875,16817981
2022-04-18,430.0,436.3500061035156,423.6499938964844,433.79998779296875,433.79998779296875,15298361
2022-04-19,436.75,440.25,417.0,424.95001220703125,424.95001220703125,12669041
2022-04-20,431.0,441.70001220703125,428.25,440.54998779296875,440.54998779296875,19639290
2022-04-21,444.5,449.3500061035156,441.04998779296875,448.04998779296875,448.04998779296875,14124872
2022-04-22,442.04998779296875,447.25,438.0,438.8500061035156,438.8500061035156,14362036
2022-04-25,432.75,436.0,423.1499938964844,425.1499938964844,425.1499938964844,14729009
2022-04-26,433.8999938964844,437.45001220703125,431.6000061035156,434.8999938964844,434.8999938964844,13577513
2022-04-27,429.25,432.95001220703125,425.1000061035156,430.25,430.25,13701069
2022-04-28,434.79998779296875,439.20001220703125,430.79998779296875,436.04998779296875,436.04998779296875,13875650
2022-04-29,440.20001220703125,447.75,436.0,437.6000061035156,437.6000061035156,21991752
2022-05-02,437.95001220703125,442.95001220703125,428.5,432.8500061035156,432.8500061035156,18945234
2022-05-04,437.95001220703125,440.6000061035156,420.70001220703125,423.5,423.5,14934742
2022-05-05,429.0,434.0,423.70001220703125,426.29998779296875,426.29998779296875,12240729
2022-05-06,418.8500061035156,420.20001220703125,407.0,408.54998779296875,408.54998779296875,25142225
2022-05-09,407.1499938964844,407.3999938964844,395.0,403.95001220703125,403.95001220703125,18076956
2022-05-10,400.0,408.5,389.6000061035156,391.75,391.75,16540303
2022-05-11,396.0,397.0,377.54998779296875,388.1499938964844,388.1499938964844,29215175
2022-05-12,382.0,384.6499938964844,366.20001220703125,372.29998779296875,372.29998779296875,33511538
2022-05-13,387.0,419.3500061035156,387.0,404.29998779296875,404.29998779296875,71425747
2022-05-16,411.8999938964844,411.8999938964844,396.25,405.3500061035156,405.3500061035156,24938704
2022-05-17,408.3999938964844,425.6499938964844,405.0,424.1499938964844,424.1499938964844,24651585
2022-05-18,424.0,427.3500061035156,414.04998779296875,415.1499938964844,415.1499938964844,20490516
2022-05-19,400.0,406.79998779296875,396.20001220703125,398.6499938964844,398.6499938964844,17706724
2022-05-20,410.0,421.3999938964844,410.0,418.0,418.0,23504236
2022-05-23,421.6499938964844,431.1499938964844,419.54998779296875,421.45001220703125,421.45001220703125,16345308
2022-05-24,423.8999938964844,427.5,416.0,425.75,425.75,14525617
2022-05-25,428.45001220703125,429.0,413.45001220703125,417.0,417.0,13540006
2022-05-26,422.0,422.6499938964844,405.0,420.6499938964844,420.6499938964844,17712299
2022-05-27,426.04998779296875,433.25,425.20001220703125,429.6000061035156,429.6000061035156,16867431
2022-05-30,437.0,445.20001220703125,436.0,442.3999938964844,442.3999938964844,18500266
2022-05-31,443.95001220703125,449.5,440.3999938964844,443.54998779296875,443.54998779296875,22308219
2022-06-01,445.1000061035156,446.0,439.6000061035156,444.6000061035156,444.6000061035156,11930669
2022-06-02,445.0,445.6000061035156,435.6499938964844,439.1499938964844,439.1499938964844,12742438
2022-06-03,444.8999938964844,445.04998779296875,430.5,431.8999938964844,431.8999938964844,12780122
2022-06-06,427.8999938964844,433.95001220703125,424.6000061035156,432.3500061035156,432.3500061035156,11896105
2022-06-07,432.5,438.20001220703125,429.1000061035156,435.8500061035156,435.8500061035156,11153869
2022-06-08,438.70001220703125,440.3999938964844,432.0,435.6499938964844,435.6499938964844,12844475
2022-06-09,431.8999938964844,435.6499938964844,426.1000061035156,428.5,428.5,13043367
2022-06-10,423.0,428.8500061035156,422.0,428.04998779296875,428.04998779296875,11914234
2022-06-13,414.8999938964844,418.1499938964844,405.6000061035156,406.70001220703125,406.70001220703125,17442641
2022-06-14,403.0,411.8500061035156,397.70001220703125,405.1499938964844,405.1499938964844,19626627
2022-06-15,410.0,416.3999938964844,407.45001220703125,414.1000061035156,414.1000061035156,15192826
2022-06-16,420.0,420.8999938964844,390.1000061035156,392.95001220703125,392.95001220703125,22261032
2022-06-17,387.95001220703125,394.45001220703125,382.6499938964844,388.95001220703125,388.95001220703125,24824899
2022-06-20,390.54998779296875,392.95001220703125,376.6499938964844,382.70001220703125,382.70001220703125,17049013
2022-06-21,389.0,399.0,387.0,397.6000061035156,397.6000061035156,14743366
2022-06-22,396.3999938964844,397.0,390.5,393.1000061035156,393.1000061035156,12426604
2022-06-23,396.29998779296875,409.8999938964844,394.54998779296875,407.20001220703125,407.20001220703125,26514004
2022-06-24,410.0,412.8500061035156,406.1499938964844,409.29998779296875,409.29998779296875,14806456
2022-06-27,417.54998779296875,419.45001220703125,412.3500061035156,414.5,414.5,12018949
2022-06-28,411.29998779296875,418.20001220703125,409.1499938964844,417.1000061035156,417.1000061035156,13238339
2022-06-29,412.04998779296875,419.8999938964844,411.54998779296875,416.95001220703125,416.95001220703125,13104313
2022-06-30,418.29998779296875,424.0,410.0,411.79998779296875,411.79998779296875,20121916
2022-07-01,410.6499938964844,414.6000061035156,402.29998779296875,412.70001220703125,412.70001220703125,14725989
2022-07-04,411.54998779296875,414.8999938964844,405.0,408.45001220703125,408.45001220703125,11525133
2022-07-05,415.0,418.79998779296875,410.20001220703125,412.0,412.0,16771012
2022-07-06,414.0,417.29998779296875,410.6499938964844,416.3500061035156,416.3500061035156,12196920
2022-07-07,419.8999938964844,432.95001220703125,419.29998779296875,430.8500061035156,430.8500061035156,17616800
2022-07-08,436.25,443.8500061035156,429.29998779296875,441.54998779296875,441.54998779296875,23730027
2022-07-11,438.04998779296875,441.20001220703125,433.45001220703125,437.04998779296875,437.04998779296875,12619654
2022-07-12,433.0,435.0,428.1499938964844,430.54998779296875,430.54998779296875,9518822
2022-07-13,432.70001220703125,435.8500061035156,425.6499938964844,427.1000061035156,427.1000061035156,10181698
2022-07-14,428.0,431.25,423.29998779296875,428.04998779296875,428.04998779296875,10744547
2022-07-15,430.6499938964844,441.75,429.70001220703125,440.20001220703125,440.20001220703125,15774084
2022-07-18,443.95001220703125,453.79998779296875,443.20001220703125,450.8999938964844,450.8999938964844,21185764
2022-07-19,446.75,451.8500061035156,444.45001220703125,449.04998779296875,449.04998779296875,11553440
2022-07-20,454.3500061035156,460.75,451.75,453.45001220703125,453.45001220703125,17154184
2022-07-21,452.95001220703125,455.5,450.1000061035156,454.8500061035156,454.8500061035156,10931800
2022-07-22,456.6000061035156,459.95001220703125,452.29998779296875,454.8999938964844,454.8999938964844,10340910
2022-07-25,456.0,457.6000061035156,446.29998779296875,449.54998779296875,449.54998779296875,12505062
2022-07-26,448.70001220703125,448.70001220703125,439.75,441.1499938964844,441.1499938964844,11563528
2022-07-27,441.1499938964844,445.0,436.1000061035156,444.04998779296875,444.04998779296875,10081023
2022-07-28,440.25,449.25,427.3999938964844,442.25,442.25,36380444
2022-07-29,445.1499938964844,452.70001220703125,445.1499938964844,449.6000061035156,449.6000061035156,16004096
2022-08-01,451.95001220703125,481.0,451.04998779296875,479.20001220703125,479.20001220703125,43084536
2022-08-02,478.8999938964844,479.8999938964844,469.25,476.25,476.25,19065689
2022-08-03,475.0,476.25,459.6000061035156,467.79998779296875,467.79998779296875,19125906
2022-08-04,473.1499938964844,473.95001220703125,456.45001220703125,468.8999938964844,468.8999938964844,18540405
2022-08-05,468.8999938964844,472.8999938964844,464.0,465.25,465.25,11917799
2022-08-08,466.0,471.8999938964844,464.45001220703125,468.25,468.25,10561754
2022-08-10,470.0,477.20001220703125,463.3500061035156,475.54998779296875,475.54998779296875,13360759
2022-08-11,482.54998779296875,485.0,475.6000061035156,476.6499938964844,476.6499938964844,12777503
2022-08-12,475.75,481.45001220703125,470.0,477.54998779296875,477.54998779296875,13482890
2022-08-16,479.6000061035156,491.3999938964844,478.20001220703125,489.8500061035156,489.8500061035156,16796376
2022-08-17,490.8999938964844,494.3999938964844,484.20001220703125,485.3999938964844,485.3999938964844,15948755
2022-08-18,484.0,486.79998779296875,479.25,484.79998779296875,484.79998779296875,12070974
2022-08-19,486.75,488.1000061035156,468.1000061035156,471.0,471.0,16636593
2022-08-22,468.5,468.95001220703125,452.54998779296875,454.6000061035156,454.6000061035156,15050653
2022-08-23,449.0,462.1000061035156,447.6000061035156,460.45001220703125,460.45001220703125,17779238
2022-08-24,459.0,464.8999938964844,457.70001220703125,463.20001220703125,463.20001220703125,12214113
2022-08-25,466.0,468.79998779296875,457.3999938964844,459.20001220703125,459.20001220703125,11255809
